identifier,Temperature/ K,source_doi,SMILES,reference_doi,Molecular_Weight,InChI,CMC,pCMC,Temp_Celsius
C10E2SO4Na,318.15,10.1007/BF01550555,CCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,348.437,"InChI=1S/C14H30O6S.Na/c1-2-3-4-5-6-7-8-9-10-18-11-12-19-13-14-20-21(15,16)17;/h2-14H2,1H3,(H,15,16,17);/q;+1/p-1",0.0128,1.8927900303521317,45.0
C10E2SO4Na,323.15,10.1007/BF01550555,CCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,348.437,"InChI=1S/C14H30O6S.Na/c1-2-3-4-5-6-7-8-9-10-18-11-12-19-13-14-20-21(15,16)17;/h2-14H2,1H3,(H,15,16,17);/q;+1/p-1",0.013,1.8860566476931633,50.0
C10E2SO4Na,333.15,10.1007/BF01550555,CCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,348.437,"InChI=1S/C14H30O6S.Na/c1-2-3-4-5-6-7-8-9-10-18-11-12-19-13-14-20-21(15,16)17;/h2-14H2,1H3,(H,15,16,17);/q;+1/p-1",0.0136,1.8664610916297826,60.0
C14E2SO4Na,278.15,10.1007/BF01550555,CCCCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,404.54500000000013,"InChI=1S/C18H38O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-22-15-16-23-17-18-24-25(19,20)21;/h2-18H2,1H3,(H,19,20,21);/q;+1/p-1",0.00092,3.036212172654445,5.0
C14E2SO4Na,283.15,10.1007/BF01550555,CCCCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,404.54500000000013,"InChI=1S/C18H38O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-22-15-16-23-17-18-24-25(19,20)21;/h2-18H2,1H3,(H,19,20,21);/q;+1/p-1",0.0008900000000000001,3.050609993355087,10.0
C14E2SO4Na,288.15,10.1007/BF01550555,CCCCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,404.54500000000013,"InChI=1S/C18H38O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-22-15-16-23-17-18-24-25(19,20)21;/h2-18H2,1H3,(H,19,20,21);/q;+1/p-1",0.00088,3.0555173278498313,15.0
C14E2SO4Na,293.15,10.1007/BF01550555,CCCCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,404.54500000000013,"InChI=1S/C18H38O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-22-15-16-23-17-18-24-25(19,20)21;/h2-18H2,1H3,(H,19,20,21);/q;+1/p-1",0.00087,3.0604807473813813,20.0
C14E2SO4Na,298.15,10.1007/BF01550555,CCCCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,404.54500000000013,"InChI=1S/C18H38O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-22-15-16-23-17-18-24-25(19,20)21;/h2-18H2,1H3,(H,19,20,21);/q;+1/p-1",0.00086,3.065501548756432,25.0
C14E2SO4Na,303.15,10.1007/BF01550555,CCCCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,404.54500000000013,"InChI=1S/C18H38O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-22-15-16-23-17-18-24-25(19,20)21;/h2-18H2,1H3,(H,19,20,21);/q;+1/p-1",0.0008900000000000001,3.050609993355087,30.0
C14E2SO4Na,308.15,10.1007/BF01550555,CCCCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,404.54500000000013,"InChI=1S/C18H38O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-22-15-16-23-17-18-24-25(19,20)21;/h2-18H2,1H3,(H,19,20,21);/q;+1/p-1",0.00092,3.036212172654445,35.0
C14E2SO4Na,313.15,10.1007/BF01550555,CCCCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,404.54500000000013,"InChI=1S/C18H38O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-22-15-16-23-17-18-24-25(19,20)21;/h2-18H2,1H3,(H,19,20,21);/q;+1/p-1",0.00099,3.00436480540245,40.0
C14E2SO4Na,323.15,10.1007/BF01550555,CCCCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,404.54500000000013,"InChI=1S/C18H38O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-22-15-16-23-17-18-24-25(19,20)21;/h2-18H2,1H3,(H,19,20,21);/q;+1/p-1",0.00109,2.962573502059376,50.0
C14E2SO4Na,333.15,10.1007/BF01550555,CCCCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,404.54500000000013,"InChI=1S/C18H38O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-22-15-16-23-17-18-24-25(19,20)21;/h2-18H2,1H3,(H,19,20,21);/q;+1/p-1",0.00115,2.939302159646388,60.0
C16E2SO4Na,283.15,10.1007/BF01550555,CCCCCCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,432.59900000000016,"InChI=1S/C20H42O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-24-17-18-25-19-20-26-27(21,22)23;/h2-20H2,1H3,(H,21,22,23);/q;+1/p-1",0.00023999999999999998,3.619788758288394,10.0
C16E2SO4Na,293.15,10.1007/BF01550555,CCCCCCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,432.59900000000016,"InChI=1S/C20H42O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-24-17-18-25-19-20-26-27(21,22)23;/h2-20H2,1H3,(H,21,22,23);/q;+1/p-1",0.00023,3.638272163982407,20.0
C16E2SO4Na,298.15,10.1007/BF01550555,CCCCCCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,432.59900000000016,"InChI=1S/C20H42O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-24-17-18-25-19-20-26-27(21,22)23;/h2-20H2,1H3,(H,21,22,23);/q;+1/p-1",0.00022,3.657577319177794,25.0
C16E2SO4Na,303.15,10.1007/BF01550555,CCCCCCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,432.59900000000016,"InChI=1S/C20H42O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-24-17-18-25-19-20-26-27(21,22)23;/h2-20H2,1H3,(H,21,22,23);/q;+1/p-1",0.00022,3.657577319177794,30.0
C16E2SO4Na,313.15,10.1007/BF01550555,CCCCCCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,432.59900000000016,"InChI=1S/C20H42O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-24-17-18-25-19-20-26-27(21,22)23;/h2-20H2,1H3,(H,21,22,23);/q;+1/p-1",0.00023,3.638272163982407,40.0
C16E2SO4Na,323.15,10.1007/BF01550555,CCCCCCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,432.59900000000016,"InChI=1S/C20H42O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-24-17-18-25-19-20-26-27(21,22)23;/h2-20H2,1H3,(H,21,22,23);/q;+1/p-1",0.00023999999999999998,3.619788758288394,50.0
C16E2SO4Na,333.15,10.1007/BF01550555,CCCCCCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],,432.59900000000016,"InChI=1S/C20H42O6S.Na/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-24-17-18-25-19-20-26-27(21,22)23;/h2-20H2,1H3,(H,21,22,23);/q;+1/p-1",0.00025,3.6020599913279625,60.0
