CMC,AW_ST_CMC,C20 (M),Temp_Celsius,SMILES,source_doi,reference_doi,Molecular_Weight,InChI,pCMC
0.074,46.2,0.0369,23,CCCCCCCC[N+](C)(C)CC#CC[N+](C)(C)CCCCCCCC.[Cl-].[Cl-],10.1021/la9910576,,437.5840000000002,"InChI=1S/C24H50N2.2ClH/c1-7-9-11-13-15-17-21-25(3,4)23-19-20-24-26(5,6)22-18-16-14-12-10-8-2;;/h7-18,21-24H2,1-6H3;2*1H/q+2;;/p-2",1.1307682802690238
0.00938,45.9,0.00499,23,CCCCCCCCCC[N+](C)(C)CC#CC[N+](C)(C)CCCCCCCCCC.[Cl-].[Cl-],10.1021/la9910576,,493.69200000000035,"InChI=1S/C28H58N2.2ClH/c1-7-9-11-13-15-17-19-21-25-29(3,4)27-23-24-28-30(5,6)26-22-20-18-16-14-12-10-8-2;;/h7-22,25-28H2,1-6H3;2*1H/q+2;;/p-2",2.0277971616209354
0.00157,44.6,0.00705,23,CCCCCCCCCCCC[N+](C)(C)CC#CC[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],10.1021/la9910576,,549.8000000000005,"InChI=1S/C32H66N2.2ClH/c1-7-9-11-13-15-17-19-21-23-25-29-33(3,4)31-27-28-32-34(5,6)30-26-24-22-20-18-16-14-12-10-8-2;;/h7-26,29-32H2,1-6H3;2*1H/q+2;;/p-2",2.8041003475907664
0.00143,42.6,0.00857,50,CCCCCCCCCCCC[N+](C)(C)CC#CC[N+](C)(C)CCCCCCCCCCCC.[Cl-].[Cl-],10.1021/la9910576,,549.8000000000005,"InChI=1S/C32H66N2.2ClH/c1-7-9-11-13-15-17-19-21-23-25-29-33(3,4)31-27-28-32-34(5,6)30-26-24-22-20-18-16-14-12-10-8-2;;/h7-26,29-32H2,1-6H3;2*1H/q+2;;/p-2",2.844663962534938
0.000297,45.7,0.000149,23,CCCCCCCCCCCCCC[N+](C)(C)CC#CC[N+](C)(C)CCCCCCCCCCCCCC.[Cl-].[Cl-],10.1021/la9910576,,605.9080000000005,"InChI=1S/C36H74N2.2ClH/c1-7-9-11-13-15-17-19-21-23-25-27-29-33-37(3,4)35-31-32-36-38(5,6)34-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h7-30,33-36H2,1-6H3;2*1H/q+2;;/p-2",3.5272435506827877
0.000393,42.5,0.000194,50,CCCCCCCCCCCCCC[N+](C)(C)CC#CC[N+](C)(C)CCCCCCCCCCCCCC.[Cl-].[Cl-],10.1021/la9910576,,605.9080000000005,"InChI=1S/C36H74N2.2ClH/c1-7-9-11-13-15-17-19-21-23-25-27-29-33-37(3,4)35-31-32-36-38(5,6)34-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h7-30,33-36H2,1-6H3;2*1H/q+2;;/p-2",3.4056074496245734
7.59e-05,43.0,4.76e-05,50,CCCCCCCCCCCCCCCC[N+](C)(C)CC#CC[N+](C)(C)CCCCCCCCCCCCCCCC.[Cl-].[Cl-],10.1021/la9910576,,662.0160000000003,"InChI=1S/C40H82N2.2ClH/c1-7-9-11-13-15-17-19-21-23-25-27-29-31-33-37-41(3,4)39-35-36-40-42(5,6)38-34-32-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h7-34,37-40H2,1-6H3;2*1H/q+2;;/p-2",4.11975822410452
4.33e-05,46.8,3.72e-05,50,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC#CC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Cl-].[Cl-],10.1021/la9910576,,718.1239999999999,"InChI=1S/C44H90N2.2ClH/c1-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-37-41-45(3,4)43-39-40-44-46(5,6)42-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h7-38,41-44H2,1-6H3;2*1H/q+2;;/p-2",4.363512103646634
0.0561,41.6,0.0198,23,CCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCC.[Br-].[Br-],10.1021/la9910576,,530.5180000000003,"InChI=1S/C24H54N2.2BrH/c1-7-9-11-13-15-17-21-25(3,4)23-19-20-24-26(5,6)22-18-16-14-12-10-8-2;;/h7-24H2,1-6H3;2*1H/q+2;;/p-2",1.2510371387438386
0.00878,40.2,0.00249,23,CCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCC.[Br-].[Br-],10.1021/la9910576,,586.6260000000004,"InChI=1S/C28H62N2.2BrH/c1-7-9-11-13-15-17-19-21-25-29(3,4)27-23-24-28-30(5,6)26-22-20-18-16-14-12-10-8-2;;/h7-28H2,1-6H3;2*1H/q+2;;/p-2",2.0565054840938974
0.000931,39.9,0.000262,23,CCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],10.1021/la9910576,,642.7340000000005,"InChI=1S/C32H70N2.2BrH/c1-7-9-11-13-15-17-19-21-23-25-29-33(3,4)31-27-28-32-34(5,6)30-26-24-22-20-18-16-14-12-10-8-2;;/h7-32H2,1-6H3;2*1H/q+2;;/p-2",3.0310503190186573
0.00136,39.1,0.000556,50,CCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCC.[Br-].[Br-],10.1021/la9910576,,642.7340000000005,"InChI=1S/C32H70N2.2BrH/c1-7-9-11-13-15-17-19-21-23-25-29-33(3,4)31-27-28-32-34(5,6)30-26-24-22-20-18-16-14-12-10-8-2;;/h7-32H2,1-6H3;2*1H/q+2;;/p-2",2.8664610916297826
0.000135,40.5,4.69e-05,23,CCCCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],10.1021/la9910576,,698.8420000000006,"InChI=1S/C36H78N2.2BrH/c1-7-9-11-13-15-17-19-21-23-25-27-29-33-37(3,4)35-31-32-36-38(5,6)34-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h7-36H2,1-6H3;2*1H/q+2;;/p-2",3.869666231504994
0.000278,39.8,0.000128,50,CCCCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],10.1021/la9910576,,698.8420000000006,"InChI=1S/C36H78N2.2BrH/c1-7-9-11-13-15-17-19-21-23-25-27-29-33-37(3,4)35-31-32-36-38(5,6)34-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h7-36H2,1-6H3;2*1H/q+2;;/p-2",3.555955204081924
4.22e-05,41.8,2.44e-05,50,CCCCCCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCCCCCC.[Br-].[Br-],10.1021/la9910576,,754.9500000000004,"InChI=1S/C40H86N2.2BrH/c1-7-9-11-13-15-17-19-21-23-25-27-29-31-33-37-41(3,4)39-35-36-40-42(5,6)38-34-32-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h7-40H2,1-6H3;2*1H/q+2;;/p-2",4.374687549038326
4.19e-05,43.4,2.46e-05,50,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCCCCCCCC.[Br-].[Br-],10.1021/la9910576,,811.058,"InChI=1S/C44H94N2.2BrH/c1-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35-37-41-45(3,4)43-39-40-44-46(5,6)42-38-36-34-32-30-28-26-24-22-20-18-16-14-12-10-8-2;;/h7-44H2,1-6H3;2*1H/q+2;;/p-2",4.377785977033705
