identifier,AW_ST_CMC,pC20,Area_min,source_doi,reference_doi,SMILES,method,CMC,Gamma_max,Temp_Celsius,pCMC,C20,Molecular_Weight,InChI
(Mor)16-P-16,,,,10.1016/j.molliq.2021.115781,,CCCCCCCCCCCCCCCC[N+]1(Cc2ccc(C[N+]3(CCCCCCCCCCCCCCCC)CCOCC3)cc2)CCOCC1.[Cl-].[Cl-],conductometry,0.00013900000000000002,,35.0,3.856985199745905,,798.1659999999998,"InChI=1S/C48H90N2O2.2ClH/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-35-49(37-41-51-42-38-49)45-47-31-33-48(34-32-47)46-50(39-43-52-44-40-50)36-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2;;/h31-34H,3-30,35-46H2,1-2H3;2*1H/q+2;;/p-2"
(Mor)10-BP-10,,,,10.1016/j.molliq.2021.115781,,CCCCCCCCCC[N+]1(Cc2ccc(-c3ccc(C[N+]4(CCCCCCCCCC)CCOCC4)cc3)cc2)CCOCC1.[Cl-].[Cl-],conductometry,0.00553,,15.0,2.2572748686953017,,705.9400000000004,"InChI=1S/C42H70N2O2.2ClH/c1-3-5-7-9-11-13-15-17-27-43(29-33-45-34-30-43)37-39-19-23-41(24-20-39)42-25-21-40(22-26-42)38-44(31-35-46-36-32-44)28-18-16-14-12-10-8-6-4-2;;/h19-26H,3-18,27-38H2,1-2H3;2*1H/q+2;;/p-2"
(Mor)10-BP-10,,,,10.1016/j.molliq.2021.115781,,CCCCCCCCCC[N+]1(Cc2ccc(-c3ccc(C[N+]4(CCCCCCCCCC)CCOCC4)cc3)cc2)CCOCC1.[Cl-].[Cl-],conductometry,0.00556,,20.0,2.2549252084179425,,705.9400000000004,"InChI=1S/C42H70N2O2.2ClH/c1-3-5-7-9-11-13-15-17-27-43(29-33-45-34-30-43)37-39-19-23-41(24-20-39)42-25-21-40(22-26-42)38-44(31-35-46-36-32-44)28-18-16-14-12-10-8-6-4-2;;/h19-26H,3-18,27-38H2,1-2H3;2*1H/q+2;;/p-2"
(Mor)10-BP-10,,,,10.1016/j.molliq.2021.115781,,CCCCCCCCCC[N+]1(Cc2ccc(-c3ccc(C[N+]4(CCCCCCCCCC)CCOCC4)cc3)cc2)CCOCC1.[Cl-].[Cl-],conductometry,0.005804,,25.0,2.2362725962343015,,705.9400000000004,"InChI=1S/C42H70N2O2.2ClH/c1-3-5-7-9-11-13-15-17-27-43(29-33-45-34-30-43)37-39-19-23-41(24-20-39)42-25-21-40(22-26-42)38-44(31-35-46-36-32-44)28-18-16-14-12-10-8-6-4-2;;/h19-26H,3-18,27-38H2,1-2H3;2*1H/q+2;;/p-2"
(Mor)10-BP-10,,,,10.1016/j.molliq.2021.115781,,CCCCCCCCCC[N+]1(Cc2ccc(-c3ccc(C[N+]4(CCCCCCCCCC)CCOCC4)cc3)cc2)CCOCC1.[Cl-].[Cl-],conductometry,0.00583,,30.0,2.234331445240986,,705.9400000000004,"InChI=1S/C42H70N2O2.2ClH/c1-3-5-7-9-11-13-15-17-27-43(29-33-45-34-30-43)37-39-19-23-41(24-20-39)42-25-21-40(22-26-42)38-44(31-35-46-36-32-44)28-18-16-14-12-10-8-6-4-2;;/h19-26H,3-18,27-38H2,1-2H3;2*1H/q+2;;/p-2"
(Mor)10-BP-10,,,,10.1016/j.molliq.2021.115781,,CCCCCCCCCC[N+]1(Cc2ccc(-c3ccc(C[N+]4(CCCCCCCCCC)CCOCC4)cc3)cc2)CCOCC1.[Cl-].[Cl-],conductometry,0.0061600000000000005,,35.0,2.2104192878355744,,705.9400000000004,"InChI=1S/C42H70N2O2.2ClH/c1-3-5-7-9-11-13-15-17-27-43(29-33-45-34-30-43)37-39-19-23-41(24-20-39)42-25-21-40(22-26-42)38-44(31-35-46-36-32-44)28-18-16-14-12-10-8-6-4-2;;/h19-26H,3-18,27-38H2,1-2H3;2*1H/q+2;;/p-2"
(Mor)12-BP-12,,,,10.1016/j.molliq.2021.115781,,CCCCCCCCCCCC[N+]1(Cc2ccc(-c3ccc(C[N+]4(CCCCCCCCCCCC)CCOCC4)cc3)cc2)CCOCC1.[Cl-].[Cl-],conductometry,0.0009,,15.0,3.0457574905606752,,762.0480000000001,"InChI=1S/C46H78N2O2.2ClH/c1-3-5-7-9-11-13-15-17-19-21-31-47(33-37-49-38-34-47)41-43-23-27-45(28-24-43)46-29-25-44(26-30-46)42-48(35-39-50-40-36-48)32-22-20-18-16-14-12-10-8-6-4-2;;/h23-30H,3-22,31-42H2,1-2H3;2*1H/q+2;;/p-2"
(Mor)12-BP-12,,,,10.1016/j.molliq.2021.115781,,CCCCCCCCCCCC[N+]1(Cc2ccc(-c3ccc(C[N+]4(CCCCCCCCCCCC)CCOCC4)cc3)cc2)CCOCC1.[Cl-].[Cl-],conductometry,0.00091,,20.0,3.0409586076789066,,762.0480000000001,"InChI=1S/C46H78N2O2.2ClH/c1-3-5-7-9-11-13-15-17-19-21-31-47(33-37-49-38-34-47)41-43-23-27-45(28-24-43)46-29-25-44(26-30-46)42-48(35-39-50-40-36-48)32-22-20-18-16-14-12-10-8-6-4-2;;/h23-30H,3-22,31-42H2,1-2H3;2*1H/q+2;;/p-2"
(Mor)12-BP-12,,,,10.1016/j.molliq.2021.115781,,CCCCCCCCCCCC[N+]1(Cc2ccc(-c3ccc(C[N+]4(CCCCCCCCCCCC)CCOCC4)cc3)cc2)CCOCC1.[Cl-].[Cl-],conductometry,0.00093,,25.0,3.0315170514460648,,762.0480000000001,"InChI=1S/C46H78N2O2.2ClH/c1-3-5-7-9-11-13-15-17-19-21-31-47(33-37-49-38-34-47)41-43-23-27-45(28-24-43)46-29-25-44(26-30-46)42-48(35-39-50-40-36-48)32-22-20-18-16-14-12-10-8-6-4-2;;/h23-30H,3-22,31-42H2,1-2H3;2*1H/q+2;;/p-2"
(Mor)12-BP-12,,,,10.1016/j.molliq.2021.115781,,CCCCCCCCCCCC[N+]1(Cc2ccc(-c3ccc(C[N+]4(CCCCCCCCCCCC)CCOCC4)cc3)cc2)CCOCC1.[Cl-].[Cl-],conductometry,0.0009419999999999999,,30.0,3.0259490972071226,,762.0480000000001,"InChI=1S/C46H78N2O2.2ClH/c1-3-5-7-9-11-13-15-17-19-21-31-47(33-37-49-38-34-47)41-43-23-27-45(28-24-43)46-29-25-44(26-30-46)42-48(35-39-50-40-36-48)32-22-20-18-16-14-12-10-8-6-4-2;;/h23-30H,3-22,31-42H2,1-2H3;2*1H/q+2;;/p-2"
(Mor)12-BP-12,,,,10.1016/j.molliq.2021.115781,,CCCCCCCCCCCC[N+]1(Cc2ccc(-c3ccc(C[N+]4(CCCCCCCCCCCC)CCOCC4)cc3)cc2)CCOCC1.[Cl-].[Cl-],conductometry,0.000964,,35.0,3.015922966097169,,762.0480000000001,"InChI=1S/C46H78N2O2.2ClH/c1-3-5-7-9-11-13-15-17-19-21-31-47(33-37-49-38-34-47)41-43-23-27-45(28-24-43)46-29-25-44(26-30-46)42-48(35-39-50-40-36-48)32-22-20-18-16-14-12-10-8-6-4-2;;/h23-30H,3-22,31-42H2,1-2H3;2*1H/q+2;;/p-2"
(Mor)14-BP-14,,,,10.1016/j.molliq.2021.115781,,CCCCCCCCCCCCCC[N+]1(Cc2ccc(-c3ccc(C[N+]4(CCCCCCCCCCCCCC)CCOCC4)cc3)cc2)CCOCC1.[Cl-].[Cl-],conductometry,0.00033400000000000004,,15.0,3.4762535331884354,,818.1559999999998,"InChI=1S/C50H86N2O2.2ClH/c1-3-5-7-9-11-13-15-17-19-21-23-25-35-51(37-41-53-42-38-51)45-47-27-31-49(32-28-47)50-33-29-48(30-34-50)46-52(39-43-54-44-40-52)36-26-24-22-20-18-16-14-12-10-8-6-4-2;;/h27-34H,3-26,35-46H2,1-2H3;2*1H/q+2;;/p-2"
(Mor)14-BP-14,,,,10.1016/j.molliq.2021.115781,,CCCCCCCCCCCCCC[N+]1(Cc2ccc(-c3ccc(C[N+]4(CCCCCCCCCCCCCC)CCOCC4)cc3)cc2)CCOCC1.[Cl-].[Cl-],conductometry,0.00035299999999999996,,20.0,3.4522252946121776,,818.1559999999998,"InChI=1S/C50H86N2O2.2ClH/c1-3-5-7-9-11-13-15-17-19-21-23-25-35-51(37-41-53-42-38-51)45-47-27-31-49(32-28-47)50-33-29-48(30-34-50)46-52(39-43-54-44-40-52)36-26-24-22-20-18-16-14-12-10-8-6-4-2;;/h27-34H,3-26,35-46H2,1-2H3;2*1H/q+2;;/p-2"
(Mor)14-BP-14,,,,10.1016/j.molliq.2021.115781,,CCCCCCCCCCCCCC[N+]1(Cc2ccc(-c3ccc(C[N+]4(CCCCCCCCCCCCCC)CCOCC4)cc3)cc2)CCOCC1.[Cl-].[Cl-],conductometry,0.000358,,25.0,3.446116973356126,,818.1559999999998,"InChI=1S/C50H86N2O2.2ClH/c1-3-5-7-9-11-13-15-17-19-21-23-25-35-51(37-41-53-42-38-51)45-47-27-31-49(32-28-47)50-33-29-48(30-34-50)46-52(39-43-54-44-40-52)36-26-24-22-20-18-16-14-12-10-8-6-4-2;;/h27-34H,3-26,35-46H2,1-2H3;2*1H/q+2;;/p-2"
(Mor)14-BP-14,,,,10.1016/j.molliq.2021.115781,,CCCCCCCCCCCCCC[N+]1(Cc2ccc(-c3ccc(C[N+]4(CCCCCCCCCCCCCC)CCOCC4)cc3)cc2)CCOCC1.[Cl-].[Cl-],conductometry,0.000381,,30.0,3.4190750243243806,,818.1559999999998,"InChI=1S/C50H86N2O2.2ClH/c1-3-5-7-9-11-13-15-17-19-21-23-25-35-51(37-41-53-42-38-51)45-47-27-31-49(32-28-47)50-33-29-48(30-34-50)46-52(39-43-54-44-40-52)36-26-24-22-20-18-16-14-12-10-8-6-4-2;;/h27-34H,3-26,35-46H2,1-2H3;2*1H/q+2;;/p-2"
(Mor)14-BP-14,,,,10.1016/j.molliq.2021.115781,,CCCCCCCCCCCCCC[N+]1(Cc2ccc(-c3ccc(C[N+]4(CCCCCCCCCCCCCC)CCOCC4)cc3)cc2)CCOCC1.[Cl-].[Cl-],conductometry,0.000388,,35.0,3.4111682744057927,,818.1559999999998,"InChI=1S/C50H86N2O2.2ClH/c1-3-5-7-9-11-13-15-17-19-21-23-25-35-51(37-41-53-42-38-51)45-47-27-31-49(32-28-47)50-33-29-48(30-34-50)46-52(39-43-54-44-40-52)36-26-24-22-20-18-16-14-12-10-8-6-4-2;;/h27-34H,3-26,35-46H2,1-2H3;2*1H/q+2;;/p-2"
