identifier,AW_ST_CMC,Area_min,source_doi,reference_doi,Temp_Celsius,SMILES,method,CMC,pCMC,Molecular_Weight,InChI
C12–C4–C12PB,,,10.1039/c3sm50916h,,15,CCCCCCCCCCCC[N+]1(CCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.0008,3.0969100130080562,694.8100000000005,"InChI=1S/C36H74N2.2BrH/c1-3-5-7-9-11-13-15-17-19-21-29-37(31-23-24-32-37)35-27-28-36-38(33-25-26-34-38)30-22-20-18-16-14-12-10-8-6-4-2;;/h3-36H2,1-2H3;2*1H/q+2;;/p-2"
C12–C4–C12PB,,,10.1039/c3sm50916h,,20,CCCCCCCCCCCC[N+]1(CCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.00082,3.0861861476162833,694.8100000000005,"InChI=1S/C36H74N2.2BrH/c1-3-5-7-9-11-13-15-17-19-21-29-37(31-23-24-32-37)35-27-28-36-38(33-25-26-34-38)30-22-20-18-16-14-12-10-8-6-4-2;;/h3-36H2,1-2H3;2*1H/q+2;;/p-2"
C12–C4–C12PB,,,10.1039/c3sm50916h,,25,CCCCCCCCCCCC[N+]1(CCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.00083,3.0809219076239263,694.8100000000005,"InChI=1S/C36H74N2.2BrH/c1-3-5-7-9-11-13-15-17-19-21-29-37(31-23-24-32-37)35-27-28-36-38(33-25-26-34-38)30-22-20-18-16-14-12-10-8-6-4-2;;/h3-36H2,1-2H3;2*1H/q+2;;/p-2"
C12–C4–C12PB,,,10.1039/c3sm50916h,,30,CCCCCCCCCCCC[N+]1(CCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.00087,3.0604807473813813,694.8100000000005,"InChI=1S/C36H74N2.2BrH/c1-3-5-7-9-11-13-15-17-19-21-29-37(31-23-24-32-37)35-27-28-36-38(33-25-26-34-38)30-22-20-18-16-14-12-10-8-6-4-2;;/h3-36H2,1-2H3;2*1H/q+2;;/p-2"
C12–C4–C12PB,,,10.1039/c3sm50916h,,35,CCCCCCCCCCCC[N+]1(CCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.0009,3.0457574905606752,694.8100000000005,"InChI=1S/C36H74N2.2BrH/c1-3-5-7-9-11-13-15-17-19-21-29-37(31-23-24-32-37)35-27-28-36-38(33-25-26-34-38)30-22-20-18-16-14-12-10-8-6-4-2;;/h3-36H2,1-2H3;2*1H/q+2;;/p-2"
C12–C6–C12PB,,,10.1039/c3sm50916h,,15,CCCCCCCCCCCC[N+]1(CCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.0007199999999999999,3.1426675035687315,722.8640000000004,"InChI=1S/C38H78N2.2BrH/c1-3-5-7-9-11-13-15-17-19-23-31-39(35-27-28-36-39)33-25-21-22-26-34-40(37-29-30-38-40)32-24-20-18-16-14-12-10-8-6-4-2;;/h3-38H2,1-2H3;2*1H/q+2;;/p-2"
C12–C6–C12PB,,,10.1039/c3sm50916h,,20,CCCCCCCCCCCC[N+]1(CCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.00075,3.1249387366083,722.8640000000004,"InChI=1S/C38H78N2.2BrH/c1-3-5-7-9-11-13-15-17-19-23-31-39(35-27-28-36-39)33-25-21-22-26-34-40(37-29-30-38-40)32-24-20-18-16-14-12-10-8-6-4-2;;/h3-38H2,1-2H3;2*1H/q+2;;/p-2"
C12–C6–C12PB,,,10.1039/c3sm50916h,,25,CCCCCCCCCCCC[N+]1(CCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.00078,3.1079053973095196,722.8640000000004,"InChI=1S/C38H78N2.2BrH/c1-3-5-7-9-11-13-15-17-19-23-31-39(35-27-28-36-39)33-25-21-22-26-34-40(37-29-30-38-40)32-24-20-18-16-14-12-10-8-6-4-2;;/h3-38H2,1-2H3;2*1H/q+2;;/p-2"
C12–C6–C12PB,,,10.1039/c3sm50916h,,30,CCCCCCCCCCCC[N+]1(CCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.0008100000000000001,3.09151498112135,722.8640000000004,"InChI=1S/C38H78N2.2BrH/c1-3-5-7-9-11-13-15-17-19-23-31-39(35-27-28-36-39)33-25-21-22-26-34-40(37-29-30-38-40)32-24-20-18-16-14-12-10-8-6-4-2;;/h3-38H2,1-2H3;2*1H/q+2;;/p-2"
C12–C6–C12PB,,,10.1039/c3sm50916h,,35,CCCCCCCCCCCC[N+]1(CCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.0008399999999999999,3.0757207139381184,722.8640000000004,"InChI=1S/C38H78N2.2BrH/c1-3-5-7-9-11-13-15-17-19-23-31-39(35-27-28-36-39)33-25-21-22-26-34-40(37-29-30-38-40)32-24-20-18-16-14-12-10-8-6-4-2;;/h3-38H2,1-2H3;2*1H/q+2;;/p-2"
C12–C8–C12PB,,,10.1039/c3sm50916h,,15,CCCCCCCCCCCC[N+]1(CCCCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.0005600000000000001,3.2518119729937993,750.9180000000002,"InChI=1S/C40H82N2.2BrH/c1-3-5-7-9-11-13-15-17-21-25-33-41(37-29-30-38-41)35-27-23-19-20-24-28-36-42(39-31-32-40-42)34-26-22-18-16-14-12-10-8-6-4-2;;/h3-40H2,1-2H3;2*1H/q+2;;/p-2"
C12–C8–C12PB,,,10.1039/c3sm50916h,,20,CCCCCCCCCCCC[N+]1(CCCCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.0005899999999999999,3.2291479883578558,750.9180000000002,"InChI=1S/C40H82N2.2BrH/c1-3-5-7-9-11-13-15-17-21-25-33-41(37-29-30-38-41)35-27-23-19-20-24-28-36-42(39-31-32-40-42)34-26-22-18-16-14-12-10-8-6-4-2;;/h3-40H2,1-2H3;2*1H/q+2;;/p-2"
C12–C8–C12PB,,,10.1039/c3sm50916h,,25,CCCCCCCCCCCC[N+]1(CCCCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.00062,3.207608310501746,750.9180000000002,"InChI=1S/C40H82N2.2BrH/c1-3-5-7-9-11-13-15-17-21-25-33-41(37-29-30-38-41)35-27-23-19-20-24-28-36-42(39-31-32-40-42)34-26-22-18-16-14-12-10-8-6-4-2;;/h3-40H2,1-2H3;2*1H/q+2;;/p-2"
C12–C8–C12PB,,,10.1039/c3sm50916h,,30,CCCCCCCCCCCC[N+]1(CCCCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.00063,3.2006594505464183,750.9180000000002,"InChI=1S/C40H82N2.2BrH/c1-3-5-7-9-11-13-15-17-21-25-33-41(37-29-30-38-41)35-27-23-19-20-24-28-36-42(39-31-32-40-42)34-26-22-18-16-14-12-10-8-6-4-2;;/h3-40H2,1-2H3;2*1H/q+2;;/p-2"
C12–C8–C12PB,,,10.1039/c3sm50916h,,35,CCCCCCCCCCCC[N+]1(CCCCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.00066,3.1804560644581312,750.9180000000002,"InChI=1S/C40H82N2.2BrH/c1-3-5-7-9-11-13-15-17-21-25-33-41(37-29-30-38-41)35-27-23-19-20-24-28-36-42(39-31-32-40-42)34-26-22-18-16-14-12-10-8-6-4-2;;/h3-40H2,1-2H3;2*1H/q+2;;/p-2"
C12–C10–C12PB,,,10.1039/c3sm50916h,,15,CCCCCCCCCCCC[N+]1(CCCCCCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.00041999999999999996,3.3767507096020997,778.9720000000001,"InChI=1S/C42H86N2.2BrH/c1-3-5-7-9-11-13-15-19-23-27-35-43(39-31-32-40-43)37-29-25-21-17-18-22-26-30-38-44(41-33-34-42-44)36-28-24-20-16-14-12-10-8-6-4-2;;/h3-42H2,1-2H3;2*1H/q+2;;/p-2"
C12–C10–C12PB,,,10.1039/c3sm50916h,,20,CCCCCCCCCCCC[N+]1(CCCCCCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1.[Br-].[Br-],,0.00047,3.3279021420642825,778.9720000000001,"InChI=1S/C42H86N2.2BrH/c1-3-5-7-9-11-13-15-19-23-27-35-43(39-31-32-40-43)37-29-25-21-17-18-22-26-30-38-44(41-33-34-42-44)36-28-24-20-16-14-12-10-8-6-4-2;;/h3-42H2,1-2H3;2*1H/q+2;;/p-2"
